ID,MEMBER_MAPPING_ID,MEMBER_MAPPING_ROW,VARIABLE_ID,IS_SOURCE,MEMBER_ID,VALID_FROM,VALID_TO,MEMBER_HIERARCHY
218,DPM_BAS_APL,25,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_38,,,
219,DPM_BAS_APL,25,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
220,DPM_BAS_APL,25,SBJCT_IMPRMNT_INDCTR,false,SBJCT_IMPRMNT_INDCTR_-1,,,
221,DPM_BAS_APL,26,EBA_APL,true,EBA_PL_EBA_x14,,,
222,DPM_BAS_APL,26,EBA_BAS,true,EBA_BA_EBA_x6,,,
223,DPM_BAS_APL,26,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_391,,,
224,DPM_BAS_APL,26,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
225,DPM_BAS_APL,26,SBJCT_IMPRMNT_INDCTR,false,SBJCT_IMPRMNT_INDCTR_2,,,
226,DPM_BAS_APL,27,EBA_APL,true,EBA_PL_EBA_x500,,,
227,DPM_BAS_APL,27,EBA_BAS,true,EBA_BA_EBA_x6,,,
228,DPM_BAS_APL,27,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_41,,,
229,DPM_BAS_APL,27,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
230,DPM_BAS_APL,21,EBA_APL,true,EBA_PL_EBA_x69,,,
231,DPM_BAS_APL,21,EBA_BAS,true,EBA_BA_EBA_x6,,,
232,DPM_BAS_APL,21,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_15,,,
233,DPM_BAS_APL,21,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
234,DPM_BAS_APL,21,SBJCT_IMPRMNT_INDCTR,false,SBJCT_IMPRMNT_INDCTR_-1,,,
235,DPM_BAS_APL,22,EBA_APL,true,EBA_PL_EBA_x69,,,
236,DPM_BAS_APL,22,EBA_BAS,true,EBA_BA_EBA_x17,,,
237,DPM_BAS_APL,22,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_15,,,
238,DPM_BAS_APL,22,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
239,DPM_BAS_APL,22,SBJCT_IMPRMNT_INDCTR,false,SBJCT_IMPRMNT_INDCTR_-1,,,
240,DPM_BAS_APL,23,EBA_APL,true,EBA_PL_EBA_x5,,,
241,DPM_BAS_APL,23,EBA_BAS,true,EBA_BA_EBA_x6,,,
242,DPM_BAS_APL,23,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_38,,,
243,DPM_BAS_APL,23,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
244,DPM_BAS_APL,23,SBJCT_IMPRMNT_INDCTR,false,SBJCT_IMPRMNT_INDCTR_-1,,,
245,DPM_BAS_APL,24,EBA_APL,true,EBA_PL_EBA_x5,,,
