ID,CUBE_MAPPING_ID,MAPPING_ID,VALID_FROM,VALID_TO
140,M_F_20_02_REF_FINREP 3_0,DPM_TYH_F_20.01,1999-01-01 00:00:00,9999-12-31 00:00:00
141,M_F_20_02_REF_FINREP 3_0,DPM_ValueDecimal,1999-01-01 00:00:00,9999-12-31 00:00:00
142,M_F_02_00_REF_FINREP 3_0,DPM_ATY_FINREP,1999-01-01 00:00:00,9999-12-31 00:00:00
143,M_F_02_00_REF_FINREP 3_0,DPM_BAS_MCY,1999-01-01 00:00:00,9999-12-31 00:00:00
144,M_F_02_00_REF_FINREP 3_0,DPM_CNO,1999-01-01 00:00:00,9999-12-31 00:00:00
145,M_F_02_00_REF_FINREP 3_0,DPM_Entity2,1999-01-01 00:00:00,9999-12-31 00:00:00
146,M_F_02_00_REF_FINREP 3_0,DPM_MCE_APL,1999-01-01 00:00:00,9999-12-31 00:00:00
147,M_F_02_00_REF_FINREP 3_0,DPM_Period,1999-01-01 00:00:00,9999-12-31 00:00:00
148,M_F_02_00_REF_FINREP 3_0,DPM_RiadCode,1999-01-01 00:00:00,9999-12-31 00:00:00
149,M_F_02_00_REF_FINREP 3_0,DPM_TRI_F_02.00,1999-01-01 00:00:00,9999-12-31 00:00:00
150,M_F_02_00_REF_FINREP 3_0,DPM_ValueDecimal,1999-01-01 00:00:00,9999-12-31 00:00:00
151,M_F_09_01_REF_FINREP 3_0,DPM_ATY_FINREP,1999-01-01 00:00:00,9999-12-31 00:00:00
152,M_F_09_01_REF_FINREP 3_0,DPM_BAS_MCP_MCY,1999-01-01 00:00:00,9999-12-31 00:00:00
153,M_F_09_01_REF_FINREP 3_0,DPM_CPS,1999-01-01 00:00:00,9999-12-31 00:00:00
154,M_F_09_01_REF_FINREP 3_0,DPM_Entity2,1999-01-01 00:00:00,9999-12-31 00:00:00
155,M_F_09_01_REF_FINREP 3_0,DPM_Period,1999-01-01 00:00:00,9999-12-31 00:00:00
156,M_F_09_01_REF_FINREP 3_0,DPM_PFS,1999-01-01 00:00:00,9999-12-31 00:00:00
157,M_F_09_01_REF_FINREP 3_0,DPM_RiadCode,1999-01-01 00:00:00,9999-12-31 00:00:00
158,M_F_09_01_REF_FINREP 3_0,DPM_ValueDecimal,1999-01-01 00:00:00,9999-12-31 00:00:00
159,M_F_16_02_REF_FINREP 3_0,DPM_ATY_FINREP,1999-01-01 00:00:00,9999-12-31 00:00:00
160,M_F_16_02_REF_FINREP 3_0,DPM_BAS_MCY,1999-01-01 00:00:00,9999-12-31 00:00:00
161,M_F_16_02_REF_FINREP 3_0,DPM_Entity2,1999-01-01 00:00:00,9999-12-31 00:00:00
162,M_F_16_02_REF_FINREP 3_0,DPM_MCE_APL,1999-01-01 00:00:00,9999-12-31 00:00:00
163,M_F_16_02_REF_FINREP 3_0,DPM_Period,1999-01-01 00:00:00,9999-12-31 00:00:00
164,M_F_18_00_b_REF_FINREP 3_0,DPM_ValueDecimal,1999-01-01 00:00:00,9999-12-31 00:00:00
165,M_F_12_01_a_REF_FINREP 3_0,DPM_ALO,1999-01-01 00:00:00,9999-12-31 00:00:00
166,M_F_12_01_a_REF_FINREP 3_0,DPM_APL,1999-01-01 00:00:00,9999-12-31 00:00:00
167,M_F_20_05_a_REF_FINREP 3_0,DPM_BAS,1999-01-01 00:00:00,9999-12-31 00:00:00
168,M_F_18_00_a_REF_FINREP 2_9,DPM_FRS_IMS_PFS_TPD,1999-01-01 00:00:00,9999-12-31 00:00:00
169,M_F_18_00_a_REF_FINREP 2_9,DPM_Period,1999-01-01 00:00:00,9999-12-31 00:00:00
170,M_F_18_00_a_REF_FINREP 2_9,DPM_RiadCode,1999-01-01 00:00:00,9999-12-31 00:00:00
171,M_F_18_00_a_REF_FINREP 2_9,DPM_ValueDecimal,1999-01-01 00:00:00,9999-12-31 00:00:00
172,M_F_18_02_c_REF_FINREP 2_9,DPM_ATY_FINREP,1999-01-01 00:00:00,9999-12-31 00:00:00
173,M_F_18_02_c_REF_FINREP 2_9,DPM_BAS_APL,1999-01-01 00:00:00,9999-12-31 00:00:00
174,M_F_18_02_c_REF_FINREP 2_9,DPM_CPS_CPZ,1999-01-01 00:00:00,9999-12-31 00:00:00
175,M_F_18_02_c_REF_FINREP 2_9,,1999-01-01 00:00:00,9999-12-31 00:00:00
176,M_F_18_02_c_REF_FINREP 2_9,DPM_Entity2,1999-01-01 00:00:00,9999-12-31 00:00:00
177,M_F_18_02_c_REF_FINREP 2_9,DPM_MCB_MCY_2.9,1999-01-01 00:00:00,9999-12-31 00:00:00
178,M_F_18_02_c_REF_FINREP 2_9,DPM_MCG,1999-01-01 00:00:00,9999-12-31 00:00:00
179,M_F_18_02_c_REF_FINREP 2_9,DPM_Period,1999-01-01 00:00:00,9999-12-31 00:00:00
180,M_F_18_02_c_REF_FINREP 2_9,DPM_PFS,1999-01-01 00:00:00,9999-12-31 00:00:00
181,M_F_18_02_c_REF_FINREP 2_9,DPM_RiadCode,1999-01-01 00:00:00,9999-12-31 00:00:00
182,M_F_18_02_c_REF_FINREP 2_9,DPM_ValueDecimal,1999-01-01 00:00:00,9999-12-31 00:00:00
183,M_F_25_01_b_REF_FINREP 2_9,DPM_ATY_FINREP,1999-01-01 00:00:00,9999-12-31 00:00:00
184,M_F_25_01_b_REF_FINREP 2_9,DPM_BAS_APL,1999-01-01 00:00:00,9999-12-31 00:00:00
185,M_F_25_01_b_REF_FINREP 2_9,DPM_Entity2,1999-01-01 00:00:00,9999-12-31 00:00:00
186,M_F_25_01_b_REF_FINREP 2_9,DPM_FLT_FLW,1999-01-01 00:00:00,9999-12-31 00:00:00
187,M_F_25_01_b_REF_FINREP 2_9,DPM_MCY,1999-01-01 00:00:00,9999-12-31 00:00:00
188,M_F_25_01_b_REF_FINREP 2_9,DPM_Period,1999-01-01 00:00:00,9999-12-31 00:00:00
189,M_F_25_01_b_REF_FINREP 2_9,DPM_POV,1999-01-01 00:00:00,9999-12-31 00:00:00
190,M_F_25_01_b_REF_FINREP 2_9,DPM_REF,1999-01-01 00:00:00,9999-12-31 00:00:00
